"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"hotels","hotels",-111.99824975327931,-2463.3641176497713,804.4913446268107,9,0.5,0.5,0.5,0.5,3267.855462276582,"hotels-9"
"hotels","hotels",-105.93369966893314,-2034.7816476849778,673.0801975116807,10,0.5,0.5,0.5,0.5,2707.8618451966586,"hotels-10"
"hotels","hotels",-118.83834695640766,-2326.3818037116544,647.5641219354372,11,0.5,0.5,0.5,0.5,2973.945925647092,"hotels-11"
"hotels","hotels",-111.4194498152525,-1573.9286171882077,538.4271244105337,12,0.5,0.5,0.5,0.5,2112.3557415987416,"hotels-12"
"hotels","hotels",-108.92709072161878,-1955.8281223428771,632.4341038586473,13,0.5,0.5,0.5,0.5,2588.2622262015243,"hotels-13"
"hotels","hotels",-114.46316041413012,-2196.957398045033,754.2901473992407,14,0.5,0.5,0.5,0.5,2951.247545444274,"hotels-14"
"hotels","hotels",-133.41177516592649,-2155.6854573175374,859.8156644792095,15,0.5,0.5,0.5,0.5,3015.5011217967467,"hotels-15"
"hotels","hotels",-131.53866052803042,-2690.0559274024345,629.1051935873363,16,0.5,0.5,0.5,0.5,3319.161120989771,"hotels-16"
"hotels","hotels",-137.08733418863181,-2681.401853148852,664.4754249693219,17,0.5,0.5,0.5,0.5,3345.8772781181738,"hotels-17"
"hotels","hotels",-164.00912625950664,-2710.093488217416,563.1506429133466,18,0.5,0.5,0.5,0.5,3273.2441311307625,"hotels-18"
"hotels","hotels",-136.03955022493682,-2412.0395684296923,537.3049206905196,19,0.5,0.5,0.5,0.5,2949.3444891202116,"hotels-19"
"hotels","hotels",-150.0750672486409,-2614.558967827222,737.4391155680491,20,0.5,0.5,0.5,0.5,3351.9980833952714,"hotels-20"
"hotels","hotels",-162.8539962050354,-2991.6273753475734,631.5982877479202,21,0.5,0.5,0.5,0.5,3623.2256630954935,"hotels-21"
"hotels","hotels",-151.57560069361887,-2616.99179459516,729.7934714618698,22,0.5,0.5,0.5,0.5,3346.7852660570297,"hotels-22"
"hotels","hotels",-166.84781736514594,-2482.8962174055687,677.5497433528706,23,0.5,0.5,0.5,0.5,3160.4459607584395,"hotels-23"
"hotels","hotels",-159.93058460188013,-2295.7525190427154,621.0343183596996,24,0.5,0.5,0.5,0.5,2916.786837402415,"hotels-24"
"hotels","hotels",-164.6751754764247,-2711.2719800002988,526.7966356583,25,0.5,0.5,0.5,0.5,3238.068615658599,"hotels-25"
"hotels","hotels",-160.66291533599315,-2999.127368930045,751.1447834914137,26,0.5,0.5,0.5,0.5,3750.272152421459,"hotels-26"
"hotels","hotels",-171.71425434839685,-3038.409939811335,578.3823548862881,27,0.5,0.5,0.5,0.5,3616.792294697623,"hotels-27"
"hotels","hotels",-172.46381738374305,-3108.2900919391186,599.3154015604981,28,0.5,0.5,0.5,0.5,3707.605493499617,"hotels-28"
"hotels","hotels",-213.77579089664664,-2920.408652151538,613.300682038157,29,0.5,0.5,0.5,0.5,3533.709334189695,"hotels-29"
"hotels","hotels",-172.9206887737461,-2615.838974099124,538.7902177649511,30,0.5,0.5,0.5,0.5,3154.629191864075,"hotels-30"
"hotels","hotels",-182.7499876545262,-2748.5986456134297,642.2102499131141,31,0.5,0.5,0.5,0.5,3390.808895526544,"hotels-31"
"hotels","hotels",-178.95174386154014,-2724.160961555002,518.1365123341162,32,0.5,0.5,0.5,0.5,3242.297473889118,"hotels-32"
"hotels","hotels",-203.25278039806213,-2864.258818488809,595.0978159967295,33,0.5,0.5,0.5,0.5,3459.3566344855385,"hotels-33"
"hotels","hotels",-218.86605332171547,-3232.441072143786,477.3356186273648,34,0.5,0.5,0.5,0.5,3709.776690771151,"hotels-34"
"hotels","hotels",-182.97172303484518,-2751.9340929489817,870.8981082287041,35,0.5,0.5,0.5,0.5,3622.832201177686,"hotels-35"
"hotels","hotels",-200.3226333181927,-3694.8180927861163,716.075153923767,36,0.5,0.5,0.5,0.5,4410.893246709883,"hotels-36"
"hotels","hotels",-181.73372257914258,-3206.8583925758776,468.82530599942254,37,0.5,0.5,0.5,0.5,3675.6836985753002,"hotels-37"
"hotels","hotels",-204.96508305718822,-2982.8311696206615,824.7711897445065,38,0.5,0.5,0.5,0.5,3807.602359365168,"hotels-38"
"hotels","hotels",-175.91990265532286,-3099.7270568067274,658.0642468325873,39,0.5,0.5,0.5,0.5,3757.7913036393147,"hotels-39"
"hotels","hotels",-214.61364283221417,-3429.2172363734576,652.004578491127,40,0.5,0.5,0.5,0.5,4081.2218148645843,"hotels-40"
"hotels","hotels",-187.49034637098214,-3433.266529550776,521.3077995970485,41,0.5,0.5,0.5,0.5,3954.5743291478243,"hotels-41"
"hotels","hotels",-198.63074108481248,-3190.836911407633,603.745218960204,42,0.5,0.5,0.5,0.5,3794.582130367837,"hotels-42"
"hotels","hotels",-204.0313675098924,-3611.941364268301,664.6534043057492,43,0.5,0.5,0.5,0.5,4276.59476857405,"hotels-43"
"hotels","hotels",-222.28715424284067,-2974.4906649263253,471.06830668869003,44,0.5,0.5,0.5,0.5,3445.5589716150153,"hotels-44"
"hotels","hotels",-189.15511236705788,-3086.9505751698616,597.864620238234,45,0.5,0.5,0.5,0.5,3684.815195408096,"hotels-45"
