"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"exhibits","museums",-475.8139033158816,-5719.224071557812,50.2434330864122,15,0.75,0.5,0.5,0.5,5769.467504644224,"museums-15"
"exhibits","museums",-445.0919246132081,-5608.0490625362345,32.6047052884917,16,0.75,0.5,0.5,0.5,5640.653767824726,"museums-16"
"exhibits","museums",-530.038425707372,-5385.401035775862,63.225486738151005,17,0.75,0.5,0.5,0.5,5448.626522514012,"museums-17"
"exhibits","museums",-516.2476796051618,-5369.602910519558,27.224950846676418,18,0.75,0.5,0.5,0.5,5396.827861366234,"museums-18"
"exhibits","museums",-525.8331129167323,-6315.524875656792,23.81795596709871,19,0.75,0.5,0.5,0.5,6339.342831623891,"museums-19"
"exhibits","museums",-507.0300008561927,-5684.1519322635595,-1.5193706257802386,20,0.75,0.5,0.5,0.5,5682.632561637779,"museums-20"
"exhibits","museums",-526.5670620422459,-5658.079617398503,35.91856265624663,21,0.75,0.5,0.5,0.5,5693.998180054749,"museums-21"
"exhibits","museums",-502.03659172566677,-5547.7325735119675,5.523524242625931,22,0.75,0.5,0.5,0.5,5553.256097754594,"museums-22"
"exhibits","museums",-557.6756305902002,-6329.7961737431715,15.237298576475535,23,0.75,0.5,0.5,0.5,6345.033472319647,"museums-23"
"exhibits","museums",-625.8420913127943,-6809.110953747796,-0.5050595938122946,24,0.75,0.5,0.5,0.5,6808.605894153984,"museums-24"
"exhibits","museums",-567.2469977706592,-6823.923356314008,1.560970878776845,25,0.75,0.5,0.5,0.5,6825.484327192785,"museums-25"
"exhibits","museums",-608.5970177128961,-6693.237429348536,-4.438570615515644,26,0.75,0.5,0.5,0.5,6688.798858733021,"museums-26"
"exhibits","museums",-635.0614026546903,-6477.5195916526,-7.169930857735955,27,0.75,0.5,0.5,0.5,6470.349660794864,"museums-27"
"exhibits","museums",-601.4964539843106,-7189.908362181765,48.93458857604368,28,0.75,0.5,0.5,0.5,7238.842950757809,"museums-28"
