"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"entertainment","totartsentertainment",-227.96533782412635,-3666.7493317432486,408.060503353018,10,0.5,0.5,0.65,0.5,4074.8098350962664,"totartsentertainment-10"
"entertainment","totartsentertainment",-201.54709223291212,-3891.256806954692,450.36418344799705,10,0.5,0.5,0.7000000000000001,0.5,4341.620990402689,"totartsentertainment-10"
"entertainment","totartsentertainment",-208.89839139262932,-3565.2230092328073,483.4648345970874,10,0.5,0.5,0.75,0.5,4048.6878438298945,"totartsentertainment-10"
"entertainment","totartsentertainment",-214.98995237887883,-3247.2159575335495,341.92020955557666,10,0.5,0.5,0.8,0.5,3589.136167089126,"totartsentertainment-10"
"entertainment","totartsentertainment",-200.51085919387745,-2961.5376908829912,363.0220399680464,10,0.5,0.5,0.85,0.5,3324.559730851038,"totartsentertainment-10"
"entertainment","totartsentertainment",-199.43164385193884,-2928.787457093266,439.2088107145944,10,0.5,0.5,0.9,0.5,3367.99626780786,"totartsentertainment-10"
"entertainment","totartsentertainment",-192.83982278941568,-2402.736889610531,272.27309534386086,10,0.5,0.5,0.95,0.5,2675.0099849543917,"totartsentertainment-10"
"entertainment","theatricalproductions",-475.3367823302159,-5188.731252686478,96.55824111618121,10,0.5,0.5,0.1,0.5,5285.289493802659,"theatricalproductions-10"
"entertainment","theatricalproductions",-430.8397449273069,-4901.225805329986,95.08336895787679,10,0.5,0.5,0.15000000000000002,0.5,4996.309174287862,"theatricalproductions-10"
"entertainment","theatricalproductions",-392.5202867154578,-4897.568043268784,80.8088664382438,10,0.5,0.5,0.2,0.5,4978.376909707028,"theatricalproductions-10"
"entertainment","theatricalproductions",-412.3411692348037,-5375.478142204794,118.53323398868054,10,0.5,0.5,0.25,0.5,5494.0113761934745,"theatricalproductions-10"
"entertainment","theatricalproductions",-344.07075062673835,-4773.7376367101615,76.39069540975716,10,0.5,0.5,0.30000000000000004,0.5,4850.128332119919,"theatricalproductions-10"
"entertainment","theatricalproductions",-302.36152522324835,-3799.1851168735125,89.47462906512145,10,0.5,0.5,0.35,0.5,3888.659745938634,"theatricalproductions-10"
"entertainment","theatricalproductions",-347.7561821252924,-4098.034015922232,101.97030707767941,10,0.5,0.5,0.4,0.5,4200.004322999912,"theatricalproductions-10"
"entertainment","theatricalproductions",-325.4444772359379,-4639.977027853086,68.11730082002025,10,0.5,0.5,0.45000000000000007,0.5,4708.094328673106,"theatricalproductions-10"
"entertainment","theatricalproductions",-308.9303690988177,-3943.608349744826,71.92145956419112,10,0.5,0.5,0.5,0.5,4015.529809309017,"theatricalproductions-10"
"entertainment","theatricalproductions",-327.8186895369679,-4908.359218302948,52.45740412982076,10,0.5,0.5,0.55,0.5,4960.816622432769,"theatricalproductions-10"
"entertainment","theatricalproductions",-282.03343914520076,-3675.99761762334,47.04478551919679,10,0.5,0.5,0.6,0.5,3723.042403142537,"theatricalproductions-10"
"entertainment","theatricalproductions",-284.0247107460747,-3138.5135361989273,66.59539090409919,10,0.5,0.5,0.65,0.5,3205.1089271030264,"theatricalproductions-10"
"entertainment","theatricalproductions",-291.7483524040072,-3061.105384617535,78.23332140323772,10,0.5,0.5,0.7000000000000001,0.5,3139.338706020773,"theatricalproductions-10"
"entertainment","theatricalproductions",-264.16996584471724,-3281.1442102438023,51.05600654737431,10,0.5,0.5,0.75,0.5,3332.2002167911764,"theatricalproductions-10"
"entertainment","theatricalproductions",-255.8377639261493,-2877.4642657721984,54.454149920712,10,0.5,0.5,0.8,0.5,2931.9184156929105,"theatricalproductions-10"
"entertainment","theatricalproductions",-256.91237752609106,-3474.8946774401747,91.24372743407882,10,0.5,0.5,0.85,0.5,3566.1384048742534,"theatricalproductions-10"
"entertainment","theatricalproductions",-237.7262724022153,-2783.176173216224,52.11844770025188,10,0.5,0.5,0.9,0.5,2835.294620916476,"theatricalproductions-10"
"entertainment","theatricalproductions",-227.19563551076956,-2616.6281875313434,63.78417072311387,10,0.5,0.5,0.95,0.5,2680.412358254457,"theatricalproductions-10"
"games","poolhallsbowlingalleys",30.71898031197516,-1451.7551169565734,1897.5366200151652,10,0.5,0.5,0.1,0.5,3349.291736971739,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",35.196958960877225,-1517.4754041881606,1702.891070504794,10,0.5,0.5,0.15000000000000002,0.5,3220.3664746929544,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",26.277257814028765,-1079.8057949829565,2028.9818359952246,10,0.5,0.5,0.2,0.5,3108.7876309781814,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",29.519782761710186,-1173.8084558705514,1874.3228943922068,10,0.5,0.5,0.25,0.5,3048.131350262758,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",25.7782016671388,-1090.17705170495,1482.886903876339,10,0.5,0.5,0.30000000000000004,0.5,2573.0639555812886,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",17.717795113211945,-1359.1683570363707,1142.0064593659163,10,0.5,0.5,0.35,0.5,2501.174816402287,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",23.171143670959342,-850.1736964856037,1360.0845079250041,10,0.5,0.5,0.4,0.5,2210.258204410608,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",23.60009854265396,-907.9824775542659,1151.1227244571116,10,0.5,0.5,0.45000000000000007,0.5,2059.1052020113775,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",23.99698529802394,-814.4788338159324,1235.7051000735798,10,0.5,0.5,0.5,0.5,2050.1839338895124,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",12.516098294299198,-815.7936153277042,1243.7981048882923,10,0.5,0.5,0.55,0.5,2059.5917202159962,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",16.682506226200452,-587.5522498612412,1110.1178305674218,10,0.5,0.5,0.6,0.5,1697.670080428663,"poolhallsbowlingalleys-10"
