"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"games","poolhallsbowlingalleys",15.244981621618773,-1008.7729232647313,1159.4467762892034,10,0.5,0.5,0.5,0.65,2168.219699553935,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",13.04498729639488,-987.0876193332778,1329.0771666159055,10,0.5,0.5,0.5,0.7000000000000001,2316.164785949183,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",19.795972724810614,-766.5225864695419,1398.405024104088,10,0.5,0.5,0.5,0.75,2164.92761057363,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",13.916990352064955,-1150.2979254771126,1503.3119881748003,10,0.5,0.5,0.5,0.8,2653.609913651913,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",26.693096538194087,-1010.306936279689,1622.5548749858854,10,0.5,0.5,0.5,0.85,2632.8618112655745,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",16.661048952347628,-938.4662568900677,1551.3379286766028,10,0.5,0.5,0.5,0.9,2489.8041855666706,"poolhallsbowlingalleys-10"
"games","poolhallsbowlingalleys",29.253681046231055,-1347.5412572888195,2161.910168015752,10,0.5,0.5,0.5,0.95,3509.4514253045713,"poolhallsbowlingalleys-10"
"exhibits","museums",-211.53327423360116,-2117.837851127031,21.634225486282475,10,0.5,0.5,0.5,0.1,2139.4720766133137,"museums-10"
"exhibits","museums",-210.15158401449338,-2518.555911886641,30.38313213645268,10,0.5,0.5,0.5,0.15000000000000002,2548.9390440230936,"museums-10"
"exhibits","museums",-246.7602467000804,-2530.7909840437756,34.295042181277275,10,0.5,0.5,0.5,0.2,2565.086026225053,"museums-10"
"exhibits","museums",-275.73702568315105,-2864.621420621727,17.641404230474834,10,0.5,0.5,0.5,0.25,2882.262824852202,"museums-10"
"exhibits","museums",-269.2838123699221,-3769.8017983184754,21.773619958408517,10,0.5,0.5,0.5,0.30000000000000004,3791.575418276884,"museums-10"
"exhibits","museums",-291.4530310480376,-3311.174481792191,47.40256095794958,10,0.5,0.5,0.5,0.35,3358.57704275014,"museums-10"
"exhibits","museums",-321.0167895173298,-4093.2482960799334,62.53899874675468,10,0.5,0.5,0.5,0.4,4155.787294826688,"museums-10"
"exhibits","museums",-348.15400808537277,-4583.68599694466,42.43945110420282,10,0.5,0.5,0.5,0.45000000000000007,4626.125448048862,"museums-10"
"exhibits","museums",-340.5284836403016,-4447.6053203181,54.62603717071135,10,0.5,0.5,0.5,0.5,4502.231357488811,"museums-10"
"exhibits","museums",-377.7672414910347,-4810.668112977773,40.28432739325037,10,0.5,0.5,0.5,0.55,4850.952440371023,"museums-10"
"exhibits","museums",-401.6779730045233,-5023.556635033119,57.65855487946849,10,0.5,0.5,0.5,0.6,5081.215189912587,"museums-10"
"exhibits","museums",-398.91859366934875,-4949.58236251307,73.66774829204441,10,0.5,0.5,0.5,0.65,5023.250110805114,"museums-10"
"exhibits","museums",-466.5568621448749,-4954.650010502762,36.8467371053202,10,0.5,0.5,0.5,0.7000000000000001,4991.496747608082,"museums-10"
"exhibits","museums",-451.3678313330612,-5502.677640826263,91.01586978454922,10,0.5,0.5,0.5,0.75,5593.693510610812,"museums-10"
"exhibits","museums",-453.1898617231951,-5263.5400049463005,70.78599782360224,10,0.5,0.5,0.5,0.8,5334.3260027699025,"museums-10"
"exhibits","museums",-536.9146420870823,-5761.160895664323,58.411736090159295,10,0.5,0.5,0.5,0.85,5819.572631754482,"museums-10"
"exhibits","museums",-550.2454026090528,-5964.890602993653,66.9178185433264,10,0.5,0.5,0.5,0.9,6031.80842153698,"museums-10"
"exhibits","museums",-624.5006177580412,-6875.034480798654,66.08614527073078,10,0.5,0.5,0.5,0.95,6941.120626069384,"museums-10"
"entertainment","movietheaters",-1065.763146825624,-11296.707594260124,-78.06853786569359,10,0.5,0.5,0.5,0.1,11218.63905639443,"movietheaters-10"
"entertainment","movietheaters",-1220.1034939267993,-14456.785789549866,-115.17534357095765,10,0.5,0.5,0.5,0.15000000000000002,14341.610445978908,"movietheaters-10"
"entertainment","movietheaters",-1276.2376717141378,-12860.134031414636,-84.62443047759086,10,0.5,0.5,0.5,0.2,12775.509600937046,"movietheaters-10"
"entertainment","movietheaters",-1295.0370611979056,-13990.593637949307,-94.93930766631024,10,0.5,0.5,0.5,0.25,13895.654330282996,"movietheaters-10"
"entertainment","movietheaters",-1294.5558889136864,-12591.281931778782,-108.2509911115408,10,0.5,0.5,0.5,0.30000000000000004,12483.03094066724,"movietheaters-10"
"entertainment","movietheaters",-1261.9932183169558,-15814.36737097641,-95.42619782953264,10,0.5,0.5,0.5,0.35,15718.941173146877,"movietheaters-10"
"entertainment","movietheaters",-1401.3450345451433,-12026.494940950593,-114.51141196218803,10,0.5,0.5,0.5,0.4,11911.983528988405,"movietheaters-10"
"entertainment","movietheaters",-1563.638844228506,-13396.75489780504,-122.9847624477485,10,0.5,0.5,0.5,0.45000000000000007,13273.770135357292,"movietheaters-10"
"entertainment","movietheaters",-1586.3793385094502,-16814.89028852512,-142.5997375340956,10,0.5,0.5,0.5,0.5,16672.290550991023,"movietheaters-10"
"entertainment","movietheaters",-1443.1081712472899,-19615.45016556583,-95.28006281099573,10,0.5,0.5,0.5,0.55,19520.170102754837,"movietheaters-10"
"entertainment","movietheaters",-1523.8353703959965,-16753.682972779436,-155.97404983201645,10,0.5,0.5,0.5,0.6,16597.70892294742,"movietheaters-10"
"entertainment","movietheaters",-1684.896422474103,-15582.286974277598,-145.09840809383334,10,0.5,0.5,0.5,0.65,15437.188566183764,"movietheaters-10"
"entertainment","movietheaters",-1631.5173981776393,-17155.29959683026,-120.53169912472995,10,0.5,0.5,0.5,0.7000000000000001,17034.76789770553,"movietheaters-10"
"entertainment","movietheaters",-1842.279377670593,-17481.970264873362,-137.45043441125966,10,0.5,0.5,0.5,0.75,17344.5198304621,"movietheaters-10"
"entertainment","movietheaters",-1879.4980823729402,-21419.037980217545,-167.69551996613856,10,0.5,0.5,0.5,0.8,21251.342460251406,"movietheaters-10"
"entertainment","movietheaters",-1857.385354110947,-22652.31896777072,-150.47918515569722,10,0.5,0.5,0.5,0.85,22501.83978261502,"movietheaters-10"
"entertainment","movietheaters",-1865.7428910531655,-18227.39106969208,-164.6681228951317,10,0.5,0.5,0.5,0.9,18062.72294679695,"movietheaters-10"
"entertainment","movietheaters",-2149.6114092096095,-22671.239838825873,-184.2558480785989,10,0.5,0.5,0.5,0.95,22486.983990747274,"movietheaters-10"
"hotels","hotels",-80.29705383134211,-1685.5305835756367,544.0213707822862,10,0.5,0.5,0.5,0.1,2229.551954357923,"hotels-10"
"hotels","hotels",-78.36592318272058,-1868.2097613403437,515.9651975194757,10,0.5,0.5,0.5,0.15000000000000002,2384.1749588598195,"hotels-10"
"hotels","hotels",-91.71532200115423,-1958.653830700287,623.9714808076474,10,0.5,0.5,0.5,0.2,2582.6253115079344,"hotels-10"
"hotels","hotels",-104.98226085676856,-2219.539263752152,596.877321592141,10,0.5,0.5,0.5,0.25,2816.416585344293,"hotels-10"
"hotels","hotels",-99.04120172597587,-1656.7594132471254,581.768791426116,10,0.5,0.5,0.5,0.30000000000000004,2238.5282046732414,"hotels-10"
