"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"exhibits","museums",-394.4119487206914,-3943.1460508713344,49.81484032290473,10,0.75,0.5,0.5,0.5,3992.960891194239,"museums-10"
"exhibits","museums",-435.1287875087719,-4940.986531935276,10.68532878517546,10,0.8,0.5,0.5,0.5,4951.671860720451,"museums-10"
"exhibits","museums",-427.7836719389145,-5256.677387327993,71.0869001893246,10,0.85,0.5,0.5,0.5,5327.764287517317,"museums-10"
"exhibits","museums",-408.42240787362323,-4529.434022263762,62.418332426446234,10,0.9,0.5,0.5,0.5,4591.852354690208,"museums-10"
"exhibits","museums",-386.8251186465318,-4916.388363507288,74.33495810917073,10,0.95,0.5,0.5,0.5,4990.723321616459,"museums-10"
"entertainment","movietheaters",-1285.5677508481194,-14063.546399705243,-96.00561124817668,10,0.1,0.5,0.5,0.5,13967.540788457067,"movietheaters-10"
"entertainment","movietheaters",-1358.133422380255,-17043.217154011363,-83.3049284169507,10,0.15000000000000002,0.5,0.5,0.5,16959.912225594413,"movietheaters-10"
"entertainment","movietheaters",-1376.6531526028625,-14357.741207624238,-107.16064511886758,10,0.2,0.5,0.5,0.5,14250.58056250537,"movietheaters-10"
"entertainment","movietheaters",-1573.544462474255,-15912.389914361116,-133.96524360456317,10,0.25,0.5,0.5,0.5,15778.424670756553,"movietheaters-10"
"entertainment","movietheaters",-1351.5248542513243,-13865.435048577714,-136.14782449994524,10,0.30000000000000004,0.5,0.5,0.5,13729.287224077769,"movietheaters-10"
"entertainment","movietheaters",-1402.4589536474657,-13020.264074745603,-91.7819077718748,10,0.35,0.5,0.5,0.5,12928.482166973728,"movietheaters-10"
"entertainment","movietheaters",-1408.499101198132,-15600.671955606871,-98.0870438122452,10,0.4,0.5,0.5,0.5,15502.584911794625,"movietheaters-10"
"entertainment","movietheaters",-1583.9200267207273,-16556.141746379923,-127.4968124320154,10,0.45000000000000007,0.5,0.5,0.5,16428.644933947908,"movietheaters-10"
"entertainment","movietheaters",-1490.0044715182858,-16441.563159481717,-97.91598385448269,10,0.5,0.5,0.5,0.5,16343.647175627235,"movietheaters-10"
"entertainment","movietheaters",-1576.3176932484653,-15476.530140836812,-83.72371000247665,10,0.55,0.5,0.5,0.5,15392.806430834336,"movietheaters-10"
"entertainment","movietheaters",-1554.31922602723,-17471.219553303603,-133.30934302183832,10,0.6,0.5,0.5,0.5,17337.910210281763,"movietheaters-10"
"entertainment","movietheaters",-1450.3854892016102,-14441.416906318776,-135.83283444336703,10,0.65,0.5,0.5,0.5,14305.58407187541,"movietheaters-10"
"entertainment","movietheaters",-1672.9732841504288,-18074.664965027394,-160.1189110371776,10,0.7000000000000001,0.5,0.5,0.5,17914.546053990216,"movietheaters-10"
"entertainment","movietheaters",-1617.1368811730158,-16902.65374449313,-119.8571019961295,10,0.75,0.5,0.5,0.5,16782.796642497,"movietheaters-10"
"entertainment","movietheaters",-1711.3979454945174,-18457.706118110447,-111.39481228247423,10,0.8,0.5,0.5,0.5,18346.311305827974,"movietheaters-10"
"entertainment","movietheaters",-1750.9363271950342,-20226.753298799133,-118.97646831130086,10,0.85,0.5,0.5,0.5,20107.77683048783,"movietheaters-10"
"entertainment","movietheaters",-1729.289911897793,-17436.985250969607,-125.98955350428169,10,0.9,0.5,0.5,0.5,17310.995697465325,"movietheaters-10"
"entertainment","movietheaters",-1653.448320582826,-17710.312264812186,-132.12527362772423,10,0.95,0.5,0.5,0.5,17578.186991184462,"movietheaters-10"
"hotels","hotels",-93.75499610710611,-2173.156925510215,574.8623228371031,10,0.1,0.5,0.5,0.5,2748.019248347318,"hotels-10"
"hotels","hotels",-94.47561646755229,-1989.5077899723915,545.2161844185623,10,0.15000000000000002,0.5,0.5,0.5,2534.723974390954,"hotels-10"
"hotels","hotels",-120.97605123814878,-2030.8670583946316,624.9995633587619,10,0.2,0.5,0.5,0.5,2655.8666217533937,"hotels-10"
"hotels","hotels",-115.55423490977466,-2069.9648750913902,515.7680563046918,10,0.25,0.5,0.5,0.5,2585.7329313960818,"hotels-10"
"hotels","hotels",-98.00409270760322,-2525.19678802648,649.3765101709141,10,0.30000000000000004,0.5,0.5,0.5,3174.5732981973943,"hotels-10"
"hotels","hotels",-104.72897374165913,-2308.3892334794946,612.055654011758,10,0.35,0.5,0.5,0.5,2920.4448874912523,"hotels-10"
"hotels","hotels",-112.19514639625493,-2126.7962523351193,674.5762137175436,10,0.4,0.5,0.5,0.5,2801.372466052663,"hotels-10"
"hotels","hotels",-104.80296652645448,-2214.1891238666994,523.8012517617914,10,0.45000000000000007,0.5,0.5,0.5,2737.9903756284907,"hotels-10"
"hotels","hotels",-117.8127819151901,-2123.0032538185765,657.9802583339718,10,0.5,0.5,0.5,0.5,2780.9835121525484,"hotels-10"
"hotels","hotels",-108.76562269356175,-2140.9485893678984,916.6897297004398,10,0.55,0.5,0.5,0.5,3057.638319068338,"hotels-10"
"hotels","hotels",-110.31506348578978,-1987.2036536303672,750.8063206067862,10,0.6,0.5,0.5,0.5,2738.0099742371535,"hotels-10"
"hotels","hotels",-105.73927530259908,-1788.8087178146586,725.0032419189837,10,0.65,0.5,0.5,0.5,2513.811959733642,"hotels-10"
"hotels","hotels",-119.60803528079282,-1893.6173627131861,503.1571127705448,10,0.7000000000000001,0.5,0.5,0.5,2396.774475483731,"hotels-10"
"hotels","hotels",-82.6000231236826,-2526.0924069898033,693.2596230764251,10,0.75,0.5,0.5,0.5,3219.3520300662285,"hotels-10"
"hotels","hotels",-106.8815377133681,-2468.62355644485,671.0852973755213,10,0.8,0.5,0.5,0.5,3139.708853820371,"hotels-10"
"hotels","hotels",-104.25171548633656,-3021.7187149801553,760.3237827776959,10,0.85,0.5,0.5,0.5,3782.0424977578514,"hotels-10"
"hotels","hotels",-137.47323483962504,-2574.8129274749704,593.5422967689493,10,0.9,0.5,0.5,0.5,3168.3552242439196,"hotels-10"
"hotels","hotels",-113.6893288032048,-2086.454536534581,645.1424131323147,10,0.95,0.5,0.5,0.5,2731.596949666896,"hotels-10"
"gambling","casinohotels",-2119.0358396816673,-27566.99232469273,-137.8876060852639,10,0.1,0.5,0.5,0.5,27429.104718607465,"casinohotels-10"
"gambling","casinohotels",-2309.2201150520823,-30708.47239727788,-113.37045800886324,10,0.15000000000000002,0.5,0.5,0.5,30595.101939269018,"casinohotels-10"
"gambling","casinohotels",-2289.664185395801,-32599.230487488818,-113.18422702404887,10,0.2,0.5,0.5,0.5,32486.04626046477,"casinohotels-10"
"gambling","casinohotels",-2192.7895550566222,-28423.107425803868,-155.26880628623692,10,0.25,0.5,0.5,0.5,28267.83861951763,"casinohotels-10"
"gambling","casinohotels",-2280.669198646351,-33140.24192525009,-145.9178280525445,10,0.30000000000000004,0.5,0.5,0.5,32994.32409719755,"casinohotels-10"
"gambling","casinohotels",-2291.3794972226315,-29118.703228071685,-133.8681435677084,10,0.35,0.5,0.5,0.5,28984.835084503975,"casinohotels-10"
"gambling","casinohotels",-2373.8538266223622,-33108.44249451622,-154.82882996205274,10,0.4,0.5,0.5,0.5,32953.61366455416,"casinohotels-10"
"gambling","casinohotels",-2384.2968002055513,-31631.11182484446,-142.63453820816878,10,0.45000000000000007,0.5,0.5,0.5,31488.477286636295,"casinohotels-10"
"gambling","casinohotels",-2215.825307765579,-36920.98088915367,-166.12876553380107,10,0.5,0.5,0.5,0.5,36754.852123619865,"casinohotels-10"
"gambling","casinohotels",-2499.9123340758965,-31867.492938422878,-168.10377208959378,10,0.55,0.5,0.5,0.5,31699.389166333283,"casinohotels-10"
