"category","type","estimate","lower","upper","x","pcrf","pden","ppop","parea","bound_range","group"
"entertainment","movietheaters",-482.32742455750423,-5055.3117780705,-18.39426412130145,2,0.5,0.5,0.5,0.5,5036.917513949198,"movietheaters-2"
"entertainment","movietheaters",-666.6290580634762,-6811.821375474447,-31.092535197414165,3,0.5,0.5,0.5,0.5,6780.728840277034,"movietheaters-3"
"entertainment","movietheaters",-755.1628891850769,-7143.4360656155,-35.887855936626956,4,0.5,0.5,0.5,0.5,7107.548209678874,"movietheaters-4"
"entertainment","movietheaters",-942.7836650479367,-10734.695560027838,-54.18305776128884,5,0.5,0.5,0.5,0.5,10680.512502266549,"movietheaters-5"
"entertainment","movietheaters",-1021.7006803516304,-10151.216561030164,-105.54577416095887,6,0.5,0.5,0.5,0.5,10045.670786869205,"movietheaters-6"
"entertainment","movietheaters",-1179.1877167497782,-10564.226743074723,-95.37216699780153,7,0.5,0.5,0.5,0.5,10468.854576076921,"movietheaters-7"
"entertainment","movietheaters",-1316.099250501597,-11164.98966995821,-94.3780777098856,8,0.5,0.5,0.5,0.5,11070.611592248324,"movietheaters-8"
"entertainment","movietheaters",-1361.1783510238902,-13411.125826936484,-98.03034657791673,9,0.5,0.5,0.5,0.5,13313.095480358568,"movietheaters-9"
"entertainment","movietheaters",-1518.4887341384801,-18352.870728988237,-129.5159374820436,10,0.5,0.5,0.5,0.5,18223.354791506194,"movietheaters-10"
"entertainment","movietheaters",-1563.5614234751351,-18361.72686168373,-110.71769680181744,11,0.5,0.5,0.5,0.5,18251.00916488191,"movietheaters-11"
"entertainment","movietheaters",-1609.2610701315612,-18279.563348135867,-174.27459360667527,12,0.5,0.5,0.5,0.5,18105.288754529192,"movietheaters-12"
"entertainment","movietheaters",-1777.5843634410369,-18018.052988866086,-114.74595825059926,13,0.5,0.5,0.5,0.5,17903.307030615488,"movietheaters-13"
"entertainment","movietheaters",-1948.6395496891496,-21613.372580397452,-176.36475037508362,14,0.5,0.5,0.5,0.5,21437.00783002237,"movietheaters-14"
"entertainment","movietheaters",-1807.314329358147,-21395.07859799428,-172.17593965423546,15,0.5,0.5,0.5,0.5,21222.902658340045,"movietheaters-15"
"entertainment","movietheaters",-2200.6938980471455,-23857.771123960523,-205.64788700134756,16,0.5,0.5,0.5,0.5,23652.123236959174,"movietheaters-16"
